fami_educacionmadre_num,cole_naturaleza_num,punt_global_scaled
7,1,1.1192458821930757
7,1,0.7983948778804518
11,1,0.13377494037573096
8,1,1.8297016774567427
10,2,1.5776044597825383
11,1,-0.3475015660932048
9,2,0.1796107981346772
7,1,0.5462976602062474
7,2,0.08793908261678468
7,1,-0.3933374238521511
6,1,0.9817383089162368
10,1,1.2796713843493877
7,1,-0.41625535273162423
9,1,0.6838052334830861
9,1,1.531768602023592
11,2,-0.6683525704058287
9,1,-1.1954649346337107
6,1,-0.48500913937004364
5,1,0.4546259446883548
7,2,0.2712825136525697
12,1,0.08793908261678468
6,1,1.1421638110725487
9,2,0.5233797313267742
11,2,0.5462976602062474
11,1,1.2567534554699145
8,2,1.348425170987807
11,2,1.187999668831495
5,1,-0.1870760639368929
7,1,-0.3933374238521511
11,1,0.3858721580499354
7,1,0.3858721580499354
9,1,0.5921335179651936
9,1,-2.8684737428352496
11,1,-0.1870760639368929
7,1,-0.89753185920056
12,1,0.5462976602062474
12,1,-0.89753185920056
11,2,1.0504920955546562
4,1,-1.0350394324773988
7,1,-0.9204497880800332
4,1,0.2712825136525697
6,1,0.5692155890857205
11,2,0.5233797313267742
12,2,-0.6912704992853018
9,1,-0.6912704992853018
7,1,0.5921335179651936
6,1,-2.662212382919991
6,1,0.20252872701415034
8,2,0.7067231623625593
9,2,0.9129845222778175
9,1,0.2483645847730966
4,1,0.3858721580499354
5,1,0.6379693757241398
6,1,-1.2413007923926571
11,2,0.3858721580499354
9,1,-1.8142490143794854
11,1,-0.003732632901107851
12,2,0.47754387356782796
6,1,-1.424644223428442
9,1,1.1192458821930757
11,1,0.9129845222778175
12,2,1.00465623779571
9,1,1.4859327442646457
5,1,0.9129845222778175
12,2,1.9672092507335817
9,1,0.20252872701415034
11,1,0.2712825136525697
7,1,-0.07248641953952725
5,1,1.0275741666751832
6,1,0.3858721580499354
7,1,-1.905920729897378
7,1,-0.2558298505753123
11,1,-1.2413007923926571
8,1,0.6150514468446667
7,1,-0.8287780725621406
9,1,-1.585069725584754
6,1,-0.5308449971289899
6,1,-0.7829422148031944
8,1,-2.3184434497278943
6,2,-1.0121215035979256
7,1,0.20252872701415034
6,1,-0.3016657083342586
9,2,-0.5766808548879362
5,1,1.2796713843493877
7,1,-2.5934585962815717
9,2,-0.3475015660932048
5,1,-0.7371063570442481
4,1,-0.14124020617794664
9,1,0.5692155890857205
12,1,1.3942610287467532
7,2,-0.5995987837674093
11,2,0.9359024511572905
7,1,-0.3933374238521511
7,1,-0.14124020617794664
5,1,-1.3558904367900226
11,2,2.4255678283230444
4,1,-0.1870760639368929
12,2,1.6692761753004308
9,1,-0.714188428164775
7,2,0.9817383089162368
12,2,1.210917597710968
9,1,-0.37041949497267795
7,1,-0.3475015660932048
6,1,0.47754387356782796
10,1,0.47754387356782796
6,1,1.2567534554699145
9,1,0.13377494037573096
7,1,0.7067231623625593
7,1,0.34003630029098914
9,1,1.852619606336216
9,2,-0.026650561780580985
6,1,-2.822637885076303
9,1,1.3713430998672802
9,1,-0.8516960014416137
11,2,-1.1725470057542375
5,1,-1.1267111479952914
11,2,0.5462976602062474
7,1,0.06502115373731154
10,1,-0.2558298505753123
9,1,-0.48500913937004364
9,1,-0.9662856458389795
11,1,-0.89753185920056
9,2,-0.049568490660054115
10,1,1.4400968865056996
7,1,0.4546259446883548
6,1,0.7754769490009786
10,1,0.20252872701415034
12,2,0.47754387356782796
11,2,1.531768602023592
11,1,1.3942610287467532
11,2,1.0963279533136026
7,1,0.6150514468446667
7,1,0.5233797313267742
8,2,0.6838052334830861
8,2,-0.049568490660054115
11,1,1.00465623779571
7,1,0.22544665589362348
9,1,2.1276347528898936
4,1,-1.1267111479952914
11,2,-0.3933374238521511
7,1,0.5462976602062474
9,1,-1.080875290236345
7,1,-1.768413156620539
11,1,1.4630148153851725
7,1,-0.714188428164775
6,1,-0.5308449971289899
9,2,0.3858721580499354
9,1,-0.11832227729847351
11,1,-1.2413007923926571
7,1,-0.6225167126468825
9,1,1.0275741666751832
6,2,-0.43917328161109737
9,2,1.692194104179904
4,1,-0.5079270682495167
9,1,0.6150514468446667
9,1,-1.1037932191158182
11,1,0.2483645847730966
7,1,-0.5079270682495167
12,2,0.9359024511572905
7,1,0.2712825136525697
6,1,-0.27874777945478546
9,2,0.13377494037573096
7,1,-0.7600242859237212
7,2,-0.3933374238521511
11,1,-1.1496290768747646
10,1,0.7067231623625593
12,2,1.6005223886620115
9,2,0.7067231623625593
7,1,0.29420044253204286
7,1,-0.32458363721373173
11,1,0.34003630029098914
6,1,0.20252872701415034
9,1,0.5462976602062474
6,1,-0.6912704992853018
7,1,0.6150514468446667
12,2,0.08793908261678468
6,2,0.06502115373731154
11,2,0.7067231623625593
7,1,-0.3475015660932048
9,2,-0.89753185920056
7,2,1.0504920955546562
9,1,0.6379693757241398
7,1,0.317118371411516
10,1,-0.11832227729847351
3,2,2.1505526817693665
11,1,-0.9204497880800332
7,1,-0.5308449971289899
5,1,-0.27874777945478546
10,2,-0.32458363721373173
6,1,0.3629542291704623
4,1,-0.003732632901107851
8,1,-0.5995987837674093
7,1,-1.5392338678258077
4,1,-0.049568490660054115
11,2,0.8442307356393981
10,1,-0.5766808548879362
12,2,0.9817383089162368
4,1,0.4546259446883548
9,1,0.11085701149625782
7,1,0.7296410912420324
7,1,-0.2558298505753123
7,1,0.06502115373731154
8,1,-1.424644223428442
7,1,-1.2413007923926571
12,2,0.15669286925520406
7,1,-0.48500913937004364
6,1,-1.1954649346337107
11,2,1.898455464095162
8,1,0.2483645847730966
11,1,0.04210322485783841
9,1,-0.23291192169583919
4,1,-0.43917328161109737
11,2,-0.41625535273162423
7,1,-0.6912704992853018
11,1,0.3629542291704623
9,2,0.9817383089162368
7,1,0.15669286925520406
11,1,-0.27874777945478546
11,2,0.317118371411516
6,1,0.1796107981346772
5,1,0.019185295978365283
3,2,0.3629542291704623
9,2,0.5692155890857205
8,1,-0.48500913937004364
12,2,1.2796713843493877
4,1,0.6150514468446667
12,2,1.2567534554699145
4,1,-0.7600242859237212
7,1,-0.27874777945478546
7,1,-1.585069725584754
11,2,1.554686530903065
12,2,2.2880602550462052
12,2,0.7525590201215056
7,1,-1.6996593699821196
7,1,0.5921335179651936
11,2,1.531768602023592
11,2,0.7983948778804518
12,2,-0.5766808548879362
9,1,0.019185295978365283
7,2,-0.20999399281636605
5,1,0.7983948778804518
9,1,0.7525590201215056
11,2,0.11085701149625782
11,1,0.5233797313267742
11,1,-0.48500913937004364
9,2,0.2712825136525697
7,2,-0.3016657083342586
3,1,-0.16415813505741977
12,2,1.0275741666751832
10,1,0.5004618024473011
11,1,0.5692155890857205
9,1,0.22544665589362348
9,1,-1.3329725079105494
7,1,-0.16415813505741977
7,1,-0.11832227729847351
4,1,-1.8142490143794854
7,1,0.9817383089162368
4,1,-0.7829422148031944
6,1,-0.8287780725621406
11,2,0.47754387356782796
11,2,1.715112033059377
9,2,-0.16415813505741977
11,2,0.9588203800367637
9,2,0.9817383089162368
10,2,-0.3016657083342586
11,2,0.47754387356782796
7,1,-1.0121215035979256
5,1,0.4546259446883548
11,2,0.4317080158088817
7,1,-0.20999399281636605
4,1,-1.1037932191158182
9,1,0.5921335179651936
11,2,0.5462976602062474
11,1,0.1796107981346772
9,1,-1.585069725584754
4,1,0.11085701149625782
8,1,-0.3016657083342586
8,1,0.3629542291704623
9,1,-0.5766808548879362
3,2,1.0275741666751832
7,1,-0.20999399281636605
7,2,0.8671486645188712
11,1,0.08793908261678468
10,2,0.20252872701415034
7,2,-0.20999399281636605
7,2,1.0734100244341294
7,1,-0.6683525704058287
7,1,-0.2558298505753123
5,1,-0.003732632901107851
7,2,-0.32458363721373173
6,2,1.0963279533136026
7,1,-0.09540434841900038
11,2,1.554686530903065
3,1,1.0504920955546562
9,1,0.20252872701415034
9,1,0.08793908261678468
9,1,0.4546259446883548
9,2,0.4546259446883548
11,2,-0.5079270682495167
11,2,1.2796713843493877
4,1,-0.48500913937004364
12,2,1.9672092507335817
7,1,-0.8058601436826675
11,2,1.165081739952022
5,1,-0.4620912104905705
8,1,0.7525590201215056
4,1,0.1796107981346772
11,2,0.7525590201215056
7,2,-1.401726294548969
8,1,-0.14124020617794664
10,1,0.5004618024473011
7,1,-1.218382863513184
6,1,-0.4620912104905705
6,1,-1.2871366501516033
6,1,-0.5079270682495167
6,2,1.3255072421083338
6,1,-1.0121215035979256
9,2,0.8671486645188712
12,1,1.165081739952022
11,2,-0.8516960014416137
7,2,0.5233797313267742
6,2,-0.553762926008463
3,2,-0.5995987837674093
5,1,-0.2558298505753123
7,1,-2.455951023004733
6,1,0.4317080158088817
6,1,-0.3016657083342586
9,2,1.0504920955546562
7,1,-1.1954649346337107
12,2,0.3629542291704623
6,1,-0.32458363721373173
9,2,-0.3933374238521511
7,1,-1.3788083656694958
6,1,0.660887304603613
3,1,0.9129845222778175
12,2,1.0504920955546562
11,2,0.9588203800367637
6,1,-1.2413007923926571
7,1,-0.20999399281636605
7,1,-0.6225167126468825
4,1,-0.32458363721373173
11,2,1.508850673144119
9,2,-0.11832227729847351
11,1,-0.11832227729847351
7,1,-0.7829422148031944
10,2,1.7609478908183234
7,1,-1.607987654464227
8,1,0.6838052334830861
6,1,0.2712825136525697
6,2,0.5921335179651936
7,1,-1.4933980100668616
4,1,-0.5995987837674093
11,1,0.7067231623625593
7,1,-0.6225167126468825
10,1,0.5921335179651936
6,1,-1.26421872127213
5,1,0.6838052334830861
7,1,0.2712825136525697
3,2,1.5776044597825383
9,1,0.7983948778804518
12,2,0.20252872701415034
7,1,-1.745495227741066
7,1,1.2796713843493877
9,1,0.6838052334830861
12,2,1.3713430998672802
9,1,-0.6683525704058287
7,1,-0.7371063570442481
9,1,-0.5766808548879362
11,2,1.1421638110725487
7,2,-0.14124020617794664
7,1,1.210917597710968
9,1,-1.1496290768747646
3,1,1.0504920955546562
11,1,-0.9662856458389795
7,1,1.0504920955546562
11,2,0.34003630029098914
8,1,-0.23291192169583919
11,2,-0.9433677169595063
6,1,-1.2871366501516033
10,2,-0.003732632901107851
10,2,1.0504920955546562
6,1,-0.5079270682495167
9,2,2.5401574727204097
5,1,-0.6454346415263555
7,2,1.3255072421083338
7,1,-0.6225167126468825
11,1,0.4546259446883548
8,1,0.9359024511572905
12,2,-0.049568490660054115
11,1,-0.8058601436826675
7,1,0.5233797313267742
9,1,0.8671486645188712
11,2,0.47754387356782796
7,1,1.2567534554699145
11,2,-0.43917328161109737
7,1,-0.7371063570442481
7,1,0.34003630029098914
11,2,1.508850673144119
6,1,0.4546259446883548
7,1,-0.8058601436826675
9,1,-0.3475015660932048
11,1,0.9817383089162368
5,1,-1.0121215035979256
6,1,-1.26421872127213
5,1,-0.23291192169583919
7,1,0.47754387356782796
7,2,-0.16415813505741977
5,1,1.1192458821930757
11,2,1.0963279533136026
9,1,-0.23291192169583919
4,1,-0.049568490660054115
7,1,0.04210322485783841
11,1,-1.4704800811873884
11,2,1.0504920955546562
9,1,-0.6454346415263555
7,1,0.5004618024473011
6,2,-0.14124020617794664
6,1,-1.2413007923926571
7,1,-1.1725470057542375
11,2,-0.6454346415263555
6,1,-1.057957361356872
11,1,1.7838658196977966
11,1,0.8442307356393981
12,1,-1.3788083656694958
10,2,0.8900665933983444
7,1,-0.43917328161109737
11,1,-0.37041949497267795
7,1,-0.003732632901107851
9,1,-0.049568490660054115
11,2,1.3713430998672802
11,2,-0.8287780725621406
9,1,-1.0121215035979256
7,1,1.4630148153851725
5,1,-0.09540434841900038
6,1,-1.0121215035979256
11,1,0.8671486645188712
9,2,0.6838052334830861
7,2,-0.9662856458389795
6,1,0.5233797313267742
7,2,-0.11832227729847351
4,1,0.08793908261678468
7,1,0.40879008692940855
7,1,-1.0121215035979256
7,1,0.13377494037573096
7,1,-1.0121215035979256
12,1,0.8900665933983444
6,1,-1.2871366501516033
11,2,0.22544665589362348
9,1,0.9817383089162368
9,1,-0.6454346415263555
9,1,0.2712825136525697
9,1,-1.4933980100668616
10,1,-0.23291192169583919
4,1,-1.8371669432589584
4,1,-0.9204497880800332
5,1,-1.6996593699821196
4,1,-2.6851303117994645
11,1,-0.89753185920056
7,1,0.04210322485783841
6,1,0.5233797313267742
4,1,-0.003732632901107851
3,1,-0.8058601436826675
6,1,0.5921335179651936
11,1,0.4546259446883548
12,2,0.6838052334830861
6,1,-0.8287780725621406
11,2,-0.41625535273162423
5,1,-1.4475621523079152
11,1,-2.5705406674020987
9,1,-0.003732632901107851
9,2,1.3713430998672802
7,1,0.7525590201215056
7,1,-2.4101151652457866
5,1,-0.3016657083342586
12,2,0.4546259446883548
6,1,-0.5079270682495167
5,1,-0.9662856458389795
9,1,-0.16415813505741977
4,1,0.5004618024473011
9,1,0.7525590201215056
6,1,-2.662212382919991
11,1,-0.9433677169595063
7,1,-0.8287780725621406
6,1,-0.41625535273162423
12,2,1.4630148153851725
4,1,-0.07248641953952725
6,2,-0.049568490660054115
4,1,0.019185295978365283
7,1,0.317118371411516
3,2,0.6379693757241398
11,1,0.8671486645188712
9,1,-1.3788083656694958
7,2,1.1421638110725487
7,1,0.7296410912420324
11,2,1.7609478908183234
7,1,0.4546259446883548
7,2,0.9359024511572905
9,1,0.3629542291704623
7,1,-1.0121215035979256
11,1,0.40879008692940855
7,1,-0.5995987837674093
9,1,-0.6912704992853018
11,2,1.187999668831495
7,2,-0.003732632901107851
11,1,0.7067231623625593
7,1,-0.43917328161109737
9,2,0.660887304603613
11,1,-0.7829422148031944
12,2,0.3629542291704623
11,1,0.4317080158088817
11,1,-0.8746139303210869
11,1,-1.7225772988615928
11,2,0.3858721580499354
7,1,-1.8371669432589584
6,1,0.29420044253204286
11,1,0.6379693757241398
9,1,0.7525590201215056
7,1,-0.16415813505741977
6,1,0.6379693757241398
6,1,0.9129845222778175
7,1,0.2712825136525697
4,1,-1.951756587656324
7,2,0.6838052334830861
8,1,-0.4620912104905705
7,1,-0.20999399281636605
5,1,-1.8600848721384315
7,1,0.6150514468446667
7,1,0.7983948778804518
11,1,-2.7997199561968302
5,1,1.165081739952022
7,1,-0.8058601436826675
12,2,1.0963279533136026
7,1,-0.003732632901107851
7,1,1.0275741666751832
9,1,0.3629542291704623
6,1,-0.8058601436826675
9,1,-1.3100545790310765
10,1,-0.4620912104905705
6,1,-0.5308449971289899
8,1,-0.553762926008463
7,1,-1.3100545790310765
3,1,-1.401726294548969
7,1,-0.049568490660054115
11,2,-0.41625535273162423
7,1,-0.003732632901107851
6,1,-0.09540434841900038
7,1,-0.37041949497267795
9,1,0.5921335179651936
9,1,-0.16415813505741977
8,1,-0.23291192169583919
9,1,0.3858721580499354
7,1,-1.0121215035979256
11,1,-0.14124020617794664
9,1,-1.0121215035979256
4,1,-1.2413007923926571
4,1,-0.48500913937004364
8,1,0.5462976602062474
11,1,-0.3475015660932048
10,1,0.7067231623625593
6,1,-1.26421872127213
7,2,-0.6912704992853018
6,2,0.15669286925520406
11,2,-1.057957361356872
3,1,-0.3475015660932048
11,2,0.8900665933983444
4,1,-1.057957361356872
7,1,0.9817383089162368
3,2,1.348425170987807
6,1,0.7296410912420324
6,1,-1.0121215035979256
7,1,-0.2558298505753123
6,1,-0.09540434841900038
6,1,-0.026650561780580985
7,2,-0.09540434841900038
5,1,-1.26421872127213
8,1,0.04210322485783841
11,1,1.0504920955546562
5,1,-0.7371063570442481
9,1,1.210917597710968
6,1,0.019185295978365283
11,1,0.5004618024473011
7,1,0.6838052334830861
4,1,0.20252872701415034
10,2,0.1796107981346772
11,1,0.6379693757241398
7,1,-0.20999399281636605
7,1,-0.5766808548879362
11,2,0.1796107981346772
9,2,1.7838658196977966
12,2,2.3338961128051516
7,1,0.5004618024473011
7,1,1.0504920955546562
11,1,0.3858721580499354
9,1,-0.16415813505741977
12,2,0.5921335179651936
7,1,0.5004618024473011
9,1,1.0734100244341294
5,1,-0.23291192169583919
4,1,0.04210322485783841
9,2,0.5233797313267742
6,1,-0.8516960014416137
9,1,0.9129845222778175
11,2,1.1421638110725487
6,1,1.4171789576262264
6,1,-0.5308449971289899
7,1,-1.3100545790310765
7,1,-0.11832227729847351
11,1,0.11085701149625782
9,1,-0.6225167126468825
7,1,0.47754387356782796
7,1,0.3629542291704623
7,1,1.6005223886620115
9,2,1.0963279533136026
2,1,0.11085701149625782
11,1,0.7067231623625593
4,1,-1.1954649346337107
10,2,0.660887304603613
7,1,1.0275741666751832
11,1,-0.32458363721373173
7,1,-1.1954649346337107
12,1,0.29420044253204286
9,1,0.22544665589362348
9,1,-0.003732632901107851
12,2,0.9129845222778175
7,1,1.1421638110725487
7,1,-0.20999399281636605
6,1,0.5004618024473011
7,1,0.2712825136525697
12,2,0.5692155890857205
6,1,1.1421638110725487
7,2,0.4317080158088817
7,1,-0.3475015660932048
3,1,-1.2871366501516033
9,2,0.7525590201215056
7,1,0.9129845222778175
11,1,1.0275741666751832
6,1,-0.43917328161109737
11,1,-0.026650561780580985
9,2,0.29420044253204286
7,1,-0.27874777945478546
9,1,1.0734100244341294
11,2,1.3255072421083338
9,2,1.210917597710968
9,2,-1.1267111479952914
8,1,-0.5079270682495167
9,1,-0.7600242859237212
11,2,0.9588203800367637
4,1,-1.3100545790310765
7,2,-0.11832227729847351
11,2,0.019185295978365283
7,1,-0.5766808548879362
9,1,-0.5766808548879362
10,1,0.7296410912420324
4,1,-1.607987654464227
9,1,-1.4933980100668616
7,1,-0.049568490660054115
6,1,-0.3933374238521511
9,1,-0.20999399281636605
7,1,-1.562151796705281
7,1,-2.639294454040518
7,1,0.317118371411516
11,1,-1.1496290768747646
7,1,-1.1496290768747646
8,1,-1.4475621523079152
9,2,1.4630148153851725
7,1,-0.3016657083342586
6,1,-0.09540434841900038
9,1,-0.553762926008463
7,2,-0.6225167126468825
7,1,-2.112182089812636
11,2,0.5692155890857205
7,1,-0.32458363721373173
7,2,-0.14124020617794664
6,1,-0.3475015660932048
5,1,0.3858721580499354
5,1,0.40879008692940855
10,1,0.3629542291704623
7,1,-0.9433677169595063
10,2,-0.43917328161109737
7,1,0.3629542291704623
4,1,-0.6454346415263555
9,1,0.13377494037573096
10,1,-0.16415813505741977
7,2,-0.5079270682495167
9,1,-0.1870760639368929
5,1,0.06502115373731154
11,2,0.8213128067599249
9,1,0.5233797313267742
11,1,0.06502115373731154
4,1,-1.7225772988615928
11,2,-0.5995987837674093
12,1,1.2338355265904413
12,2,0.5233797313267742
11,1,-0.20999399281636605
7,1,-0.003732632901107851
4,1,-0.6912704992853018
11,2,1.2567534554699145
7,1,1.715112033059377
9,1,-0.20999399281636605
11,2,0.4546259446883548
7,2,1.165081739952022
9,1,0.1796107981346772
7,1,0.20252872701415034
7,1,1.8297016774567427
12,2,0.47754387356782796
6,2,-1.3788083656694958
8,2,-0.20999399281636605
9,1,1.898455464095162
9,1,0.8213128067599249
7,1,1.7609478908183234
7,1,0.34003630029098914
6,2,-1.1954649346337107
7,1,0.3629542291704623
11,1,0.47754387356782796
5,1,-1.080875290236345
11,2,0.5462976602062474
4,1,0.5921335179651936
7,1,-1.401726294548969
11,2,0.7525590201215056
9,1,-0.20999399281636605
3,1,0.11085701149625782
11,2,0.9129845222778175
9,2,1.692194104179904
11,1,0.7296410912420324
11,1,0.6379693757241398
4,1,-0.89753185920056
5,1,-0.7600242859237212
7,1,0.8671486645188712
6,1,-0.9662856458389795
12,1,0.9129845222778175
7,1,-0.43917328161109737
11,2,1.5776044597825383
8,1,0.5921335179651936
11,1,-0.5308449971289899
11,2,0.7067231623625593
8,1,2.3338961128051516
11,2,1.6463582464209576
9,1,-0.09540434841900038
5,1,0.1796107981346772
11,2,0.3629542291704623
9,1,-0.049568490660054115
7,1,1.348425170987807
7,1,-0.026650561780580985
4,2,0.660887304603613
5,1,-0.2558298505753123
7,1,-0.6912704992853018
7,1,0.08793908261678468
7,1,-0.2558298505753123
6,1,-0.3933374238521511
7,2,0.13377494037573096
12,2,1.3025893132288606
7,2,0.6379693757241398
9,2,0.5462976602062474
11,1,-0.27874777945478546
7,1,-1.4704800811873884
7,1,-0.27874777945478546
7,2,0.3629542291704623
7,2,0.06502115373731154
4,2,0.6150514468446667
11,2,1.1192458821930757
11,2,0.8442307356393981
9,2,-0.1870760639368929
9,1,0.9359024511572905
6,1,-1.8371669432589584
11,1,-1.3788083656694958
9,1,0.9588203800367637
9,1,0.1796107981346772
9,2,0.019185295978365283
9,2,0.20252872701415034
5,1,0.660887304603613
9,2,0.8671486645188712
9,1,1.187999668831495
4,1,0.47754387356782796
5,1,-0.6683525704058287
12,2,0.5692155890857205
11,1,-1.057957361356872
11,2,0.8213128067599249
4,1,0.5692155890857205
7,1,-0.8058601436826675
11,2,1.4400968865056996
12,2,1.0504920955546562
5,1,0.6379693757241398
9,1,0.5233797313267742
11,1,-0.07248641953952725
8,1,0.7296410912420324
5,1,-1.2871366501516033
9,1,-1.3558904367900226
11,1,-1.1954649346337107
7,2,1.531768602023592
7,1,1.2338355265904413
5,1,-1.4704800811873884
4,1,-0.3933374238521511
12,2,0.5921335179651936
6,1,-0.4620912104905705
10,1,0.47754387356782796
7,1,0.019185295978365283
11,2,1.508850673144119
9,1,-0.37041949497267795
4,1,-0.20999399281636605
3,1,-0.23291192169583919
7,1,-1.1267111479952914
7,1,-0.48500913937004364
9,1,-0.27874777945478546
4,1,-0.14124020617794664
5,1,-0.07248641953952725
11,1,0.9588203800367637
11,2,0.9817383089162368
11,1,1.187999668831495
6,1,1.6005223886620115
9,1,0.9817383089162368
9,1,-1.928838658776851
11,2,0.5921335179651936
12,1,2.4255678283230444
5,1,-0.09540434841900038
11,2,-0.41625535273162423
7,1,0.4546259446883548
5,1,-0.16415813505741977
7,1,-0.16415813505741977
12,2,1.8297016774567427
11,2,0.6150514468446667
12,2,1.4171789576262264
9,2,1.4859327442646457
11,2,1.165081739952022
11,2,0.6379693757241398
11,2,1.692194104179904
12,2,0.317118371411516
11,2,0.5921335179651936
11,2,2.883926405912507
12,2,0.9359024511572905
11,2,1.898455464095162
11,2,1.3255072421083338
11,2,0.7754769490009786
11,2,1.9672092507335817
12,2,1.8755375352156891
11,2,1.4171789576262264
11,2,1.0504920955546562
11,2,0.5921335179651936
11,2,0.3629542291704623
11,2,2.013045108492528
11,2,-0.32458363721373173
11,2,0.06502115373731154
9,2,1.2338355265904413
7,2,-0.714188428164775
7,2,0.47754387356782796
11,2,1.3713430998672802
12,2,1.7838658196977966
11,2,1.0504920955546562
11,2,0.3858721580499354
11,2,1.9213733929746353
12,2,1.692194104179904
11,2,0.6838052334830861
12,2,2.6547471171177754
10,2,-0.003732632901107851
9,2,0.6150514468446667
9,2,0.9129845222778175
12,2,0.9359024511572905
12,2,1.6463582464209576
11,2,-0.003732632901107851
12,2,1.4859327442646457
6,2,1.5776044597825383
11,2,0.5462976602062474
11,2,0.019185295978365283
12,2,-0.09540434841900038
12,2,1.6005223886620115
10,2,0.34003630029098914
12,2,1.6463582464209576
11,2,0.7525590201215056
6,2,0.4546259446883548
7,2,1.8297016774567427
9,1,0.34003630029098914
7,1,-0.7829422148031944
9,2,0.019185295978365283
6,1,-0.6454346415263555
9,1,-0.003732632901107851
8,1,-0.11832227729847351
11,2,1.0734100244341294
7,1,0.5233797313267742
4,1,-0.07248641953952725
11,1,1.1421638110725487
4,1,-0.23291192169583919
5,1,-1.7225772988615928
12,2,0.8900665933983444
5,1,0.6838052334830861
7,1,0.47754387356782796
7,1,-0.37041949497267795
7,1,-0.553762926008463
4,1,-0.14124020617794664
8,1,-0.5079270682495167
4,1,-1.9975924454152705
10,1,2.608911259358829
6,1,0.3629542291704623
9,1,0.11085701149625782
11,2,1.3713430998672802
8,1,0.9817383089162368
11,1,1.00465623779571
8,1,0.6150514468446667
9,2,-0.23291192169583919
9,2,0.11085701149625782
9,1,-0.003732632901107851
7,1,-0.026650561780580985
7,2,-1.424644223428442
12,2,2.219306468407786
11,2,1.554686530903065
5,1,-1.218382863513184
11,1,-0.16415813505741977
12,1,-0.4620912104905705
7,1,-0.2558298505753123
3,1,0.6379693757241398
6,1,-1.5392338678258077
7,1,-1.3558904367900226
12,1,-1.1954649346337107
11,1,1.2796713843493877
9,1,0.3858721580499354
9,1,0.317118371411516
9,2,2.4943216149614638
7,1,-2.272607591968948
7,1,0.15669286925520406
6,1,0.4317080158088817
11,1,-1.4704800811873884
6,1,-0.9433677169595063
7,1,-1.5392338678258077
12,2,2.883926405912507
9,2,0.660887304603613
7,1,1.7609478908183234
9,1,0.5462976602062474
7,2,1.4400968865056996
6,1,-0.5766808548879362
10,1,-0.07248641953952725
12,1,1.0275741666751832
6,1,-0.553762926008463
11,1,1.0275741666751832
11,2,0.40879008692940855
7,1,-0.23291192169583919
2,2,-0.07248641953952725
7,1,-1.5392338678258077
4,1,0.04210322485783841
6,1,-0.32458363721373173
6,1,-0.6683525704058287
4,1,-0.8287780725621406
9,1,-0.07248641953952725
6,1,-0.026650561780580985
7,2,0.1796107981346772
9,1,0.7983948778804518
6,1,-0.8058601436826675
5,1,-0.5995987837674093
10,1,0.5233797313267742
7,1,0.4546259446883548
6,1,-3.0059813161120883
4,1,-0.11832227729847351
7,2,-2.158017947571582
7,1,-0.14124020617794664
7,1,-0.20999399281636605
6,1,0.34003630029098914
5,1,-0.07248641953952725
6,2,-2.639294454040518
6,1,-1.4933980100668616
6,1,-0.1870760639368929
9,2,-0.003732632901107851
12,2,0.9588203800367637
7,1,-0.7600242859237212
7,1,-0.48500913937004364
6,1,-1.6538235122231735
5,2,0.9359024511572905
8,2,0.9359024511572905
9,1,0.4546259446883548
11,1,-1.6996593699821196
9,1,-1.8830028010179047
11,1,-0.4620912104905705
7,2,1.0504920955546562
4,1,0.019185295978365283
7,1,1.4171789576262264
9,1,-0.11832227729847351
9,1,0.5462976602062474
7,2,0.5233797313267742
7,1,-0.026650561780580985
11,2,-0.6225167126468825
7,2,-1.7225772988615928
7,1,-1.5163159389463345
9,1,2.196388539528313
7,1,0.019185295978365283
7,1,0.22544665589362348
12,1,0.7754769490009786
6,1,0.7754769490009786
5,1,-1.057957361356872
9,2,0.4317080158088817
11,1,0.5233797313267742
7,1,-0.14124020617794664
5,1,-0.37041949497267795
7,1,0.9817383089162368
9,1,0.13377494037573096
5,2,0.15669286925520406
7,1,0.04210322485783841
7,1,1.3942610287467532
9,1,-2.06634623205369
7,1,-0.27874777945478546
9,1,1.1192458821930757
11,1,-1.26421872127213
5,1,-0.6912704992853018
10,1,0.7296410912420324
7,1,-0.6454346415263555
7,1,-0.9204497880800332
7,2,1.0963279533136026
7,2,2.10471682401042
9,2,-1.562151796705281
8,2,0.29420044253204286
5,1,0.7296410912420324
6,1,-0.003732632901107851
12,2,2.3568140416846246
11,2,1.3713430998672802
8,1,-0.23291192169583919
11,1,0.29420044253204286
9,2,1.1192458821930757
7,2,-0.049568490660054115
8,1,-1.9746745165357973
7,1,0.5921335179651936
5,1,-2.3184434497278943
7,1,-0.5079270682495167
2,1,-0.5079270682495167
7,1,0.660887304603613
8,1,-0.3475015660932048
7,1,-1.3788083656694958
7,1,-1.2871366501516033
7,1,0.22544665589362348
11,2,3.067269836948292
11,2,0.4317080158088817
10,1,-0.9892035747184525
10,1,1.1192458821930757
7,2,1.554686530903065
8,1,0.40879008692940855
7,1,-0.049568490660054115
9,2,0.2483645847730966
11,2,0.019185295978365283
12,2,1.165081739952022
7,2,1.4400968865056996
9,2,0.4546259446883548
9,1,0.6379693757241398
9,1,-0.48500913937004364
7,1,0.5233797313267742
9,2,1.3025893132288606
6,1,0.15669286925520406
11,2,0.3629542291704623
11,2,1.692194104179904
11,2,0.6379693757241398
11,2,1.6463582464209576
11,1,0.6838052334830861
6,1,-1.0121215035979256
